topicId,rank,docId,filename
2,24,599,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_80.txt
2,25,598,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_8.txt
2,26,593,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_76.txt
2,27,590,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_73.txt
2,28,589,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_72.txt
2,29,566,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_51.txt
2,30,565,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_50.txt
2,31,560,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_46.txt
2,32,555,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_41.txt
2,33,542,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_3.txt
2,34,527,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_210.txt
2,35,498,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_186.txt
2,36,496,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_184.txt
2,37,488,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_178.txt
2,38,461,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_154.txt
2,39,452,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_147.txt
2,40,451,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_146.txt
2,41,448,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_143.txt
2,42,446,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_141.txt
2,43,444,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_14.txt
2,44,441,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_137.txt
2,45,429,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_126.txt
2,46,421,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_119.txt
2,47,420,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_118.txt
2,48,401,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_100.txt
2,49,391,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2012_74.txt
2,50,377,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2012_61.txt
2,51,359,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2012_45.txt
2,52,355,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2012_41.txt
2,53,343,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2012_30.txt
2,54,336,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2012_24.txt
2,55,331,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2012_2.txt
2,56,328,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2012_17.txt
2,57,302,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2011_85.txt
2,58,300,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2011_83.txt
2,59,286,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2011_70.txt
2,60,269,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2011_55.txt
2,61,267,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2011_53.txt
2,62,241,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2011_3.txt
2,63,234,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2011_24.txt
2,64,222,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2011_229.txt
2,65,215,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2011_222.txt
2,66,178,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2011_19.txt
2,67,171,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2011_183.txt
2,68,170,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2011_182.txt
2,69,167,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2011_18.txt
2,70,163,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2011_176.txt
2,71,160,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2011_173.txt
2,72,149,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2011_163.txt
2,73,146,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2011_160.txt
2,74,143,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2011_158.txt
2,75,132,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2011_148.txt
2,76,122,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2011_139.txt
2,77,90,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2011_11.txt
2,78,88,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2011_108.txt
2,79,81,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2011_101.txt
2,80,74,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2010_7.txt
2,81,73,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2010_66.txt
2,82,70,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2010_63.txt
2,83,69,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2010_62.txt
2,84,50,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2010_46.txt
2,85,47,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2010_43.txt
2,86,46,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2010_42.txt
2,87,39,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2010_36.txt
2,88,36,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2010_33.txt
2,89,20,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2010_19.txt
2,90,15,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2010_14.txt
2,91,12,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%2010_11.txt
2,92,null,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Хаджи–Мурат.%2035_9.txt
2,93,null,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Хаджи–Мурат.%2035_8.txt
2,94,null,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Хаджи–Мурат.%2035_7.txt
2,95,null,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Хаджи–Мурат.%2035_6.txt
2,96,null,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Хаджи–Мурат.%2035_5.txt
2,97,null,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Хаджи–Мурат.%2035_4.txt
2,98,null,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Хаджи–Мурат.%2035_3.txt
2,99,653,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Хаджи–Мурат.%2035_2.txt
2,100,652,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Хаджи–Мурат.%2035_16.txt
2,101,651,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Хаджи–Мурат.%2035_15.txt
2,102,650,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Хаджи–Мурат.%2035_14.txt
2,103,649,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Хаджи–Мурат.%2035_13.txt
2,104,648,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Хаджи–Мурат.%2035_12.txt
2,105,647,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Хаджи–Мурат.%2035_11.txt
2,106,646,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Хаджи–Мурат.%2035_10.txt
2,107,645,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Хаджи–Мурат.%2035_1.txt
2,108,644,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Хаджи–Мурат.%2035_0.txt
2,109,643,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Смерть%20Ивана%20Ильича.%2026_0.txt
2,110,642,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Семейное%20счастие%205_0.txt
2,111,641,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Набег.%20Рассказ%20волонтера.%203_4.txt
2,112,640,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Набег.%20Рассказ%20волонтера.%203_3.txt
2,113,639,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Набег.%20Рассказ%20волонтера.%203_2.txt
2,114,638,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Набег.%20Рассказ%20волонтера.%203_1.txt
2,115,637,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Набег.%20Рассказ%20волонтера.%203_0.txt
2,116,636,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Из%20кавказских%20воспоминаний.%20Разжалованный%203_9.txt
2,117,634,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Из%20кавказских%20воспоминаний.%20Разжалованный%203_7.txt
2,118,633,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Из%20кавказских%20воспоминаний.%20Разжалованный%203_6.txt
2,119,631,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Из%20кавказских%20воспоминаний.%20Разжалованный%203_4.txt
2,120,630,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Из%20кавказских%20воспоминаний.%20Разжалованный%203_3.txt
2,121,629,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Из%20кавказских%20воспоминаний.%20Разжалованный%203_2.txt
2,122,628,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Из%20кавказских%20воспоминаний.%20Разжалованный%203_10.txt
2,123,627,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Из%20кавказских%20воспоминаний.%20Разжалованный%203_1.txt
2,124,626,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Из%20кавказских%20воспоминаний.%20Разжалованный%203_0.txt
2,125,625,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Из%20записок%20князя%20Д.%20Нехлюдова%20(Люцерн)%205_1.txt
2,126,624,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Из%20записок%20князя%20Д.%20Нехлюдова%20(Люцерн)%205_0.txt
2,127,623,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Детство%201_1.txt
2,128,622,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Детство%201_0.txt
2,129,621,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Декабристы.%2017_0.txt
2,130,619,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_99.txt
2,131,618,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_98.txt
2,132,617,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_97.txt
2,133,616,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_96.txt
2,134,615,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_95.txt
2,135,614,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_94.txt
2,136,613,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_93.txt
2,137,612,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_92.txt
2,138,611,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_91.txt
2,139,610,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_90.txt
2,140,608,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_89.txt
2,141,607,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_88.txt
2,142,606,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_87.txt
2,143,605,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_86.txt
2,144,604,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_85.txt
2,145,603,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_84.txt
2,146,602,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_83.txt
2,147,601,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_82.txt
2,148,600,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_81.txt
2,149,597,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_79.txt
2,150,595,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_78.txt
2,151,594,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_77.txt
2,152,592,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_75.txt
2,153,591,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_74.txt
2,154,588,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_71.txt
2,155,587,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_70.txt
2,156,586,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_7.txt
2,157,585,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_69.txt
2,158,583,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_67.txt
2,159,582,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_66.txt
2,160,581,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_65.txt
2,161,580,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_64.txt
2,162,579,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_63.txt
2,163,578,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_62.txt
2,164,577,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_61.txt
2,165,576,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_60.txt
2,166,575,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_6.txt
2,167,574,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_59.txt
2,168,573,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_58.txt
2,169,572,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_57.txt
2,170,571,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_56.txt
2,171,570,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_55.txt
2,172,569,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_54.txt
2,173,568,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_53.txt
2,174,567,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_52.txt
2,175,564,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_5.txt
2,176,563,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_49.txt
2,177,562,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_48.txt
2,178,561,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_47.txt
2,179,559,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_45.txt
2,180,558,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_44.txt
2,181,557,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_43.txt
2,182,556,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_42.txt
2,183,554,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_40.txt
2,184,553,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_4.txt
2,185,552,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_39.txt
2,186,551,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_38.txt
2,187,550,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_37.txt
2,188,549,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_36.txt
2,189,548,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_35.txt
2,190,547,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_34.txt
2,191,546,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_33.txt
2,192,545,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_32.txt
2,193,544,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_31.txt
2,194,543,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_30.txt
2,195,541,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_29.txt
2,196,540,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_28.txt
2,197,539,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_27.txt
2,198,538,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_26.txt
2,199,537,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_25.txt
2,200,536,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_24.txt
2,201,535,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_23.txt
2,202,534,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_22.txt
2,203,533,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_216.txt
2,204,532,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_215.txt
2,205,531,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_214.txt
2,206,530,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_213.txt
2,207,529,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_212.txt
2,208,528,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_211.txt
2,209,526,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_21.txt
2,210,525,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_209.txt
2,211,524,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_208.txt
2,212,523,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_207.txt
2,213,522,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_206.txt
2,214,521,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_205.txt
2,215,520,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_204.txt
2,216,519,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_203.txt
2,217,518,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_202.txt
2,218,517,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_201.txt
2,219,515,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_20.txt
2,220,514,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_2.txt
2,221,512,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_199.txt
2,222,511,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_198.txt
2,223,510,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_197.txt
2,224,509,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_196.txt
2,225,508,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_195.txt
2,226,506,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_193.txt
2,227,505,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_192.txt
2,228,504,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_191.txt
2,229,503,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_190.txt
2,230,502,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_19.txt
2,231,500,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_188.txt
2,232,499,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_187.txt
2,233,497,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_185.txt
2,234,494,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_183.txt
2,235,492,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_181.txt
2,236,491,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_180.txt
2,237,490,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_18.txt
2,238,489,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_179.txt
2,239,487,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_177.txt
2,240,486,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_176.txt
2,241,485,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_175.txt
2,242,484,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_174.txt
2,243,483,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_173.txt
2,244,482,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_172.txt
2,245,481,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_171.txt
2,246,480,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_170.txt
2,247,478,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/french_corpus/Война%20и%20мир.%209_17.txt
